0.273625	1.4876418	3.99124694	0.598309442236733
0.2736875	1.4541933	3.99031019	0.598309516002144
0.27375	1.4211834	3.98930764	0.598309588108996
0.2738125	1.3867848	3.98832965	0.598309658579036
0.273875	1.3534703	3.98736119	0.598309727343406
0.2739375	1.3230425	3.98643422	0.598309794455861
0.274	1.2938817	3.9855547	0.598309860059539
0.2740625	1.2666942	3.98472762	0.598309924217265
0.274125	1.2432949	3.98397851	0.598309987026887
0.2741875	1.22249	3.98331356	0.598310048676243
0.27425	1.2046695	3.98272038	0.598310109293979
0.2743125	1.1911001	3.98225737	0.598310169028077
0.274375	1.1806733	3.9818871	0.59831022808933
0.2744375	1.1740348	3.98158979	0.598310286633565
0.2745	1.1712088	3.98141813	0.598310344848627
0.2745625	1.1719762	3.9813621	0.598310402923561
0.274625	1.176946	3.98141813	0.598310461036546
0.2746875	1.1846321	3.98154354	0.598310519395962
0.27475	1.1957288	3.9817934	0.598310578136496
0.2748125	1.2093104	3.98212218	0.598310637427265
0.274875	1.2256327	3.98249984	0.598310697391484
0.2749375	1.2441597	3.98298454	0.598310758165052
0.275	1.2647209	3.98351574	0.59831081985729
0.2750625	1.2848923	3.98408818	0.598310882569064
0.275125	1.3065741	3.98462653	0.598310946281047
0.2751875	1.3287798	3.98527336	0.598311011068132
0.27525	1.3503641	3.98587513	0.598311076956297
0.2753125	1.3725941	3.98648787	0.59831114391473
0.275375	1.3927168	3.98706031	0.598311211975447
0.2754375	1.4113413	3.9876132	0.598311281033958
0.2755	1.428565	3.98813105	0.598311351015973
0.2755625	1.4438153	3.98860002	0.598311421852034
0.275625	1.4569827	3.9889946	0.598311493444287
0.2756875	1.4678236	3.98931861	0.598311565689453
0.27575	1.4757411	3.98961592	0.598311638472169
0.2758125	1.4815392	3.98982286	0.598311711647479
0.275875	1.4851326	3.98997021	0.59831178511029
0.2759375	1.4859243	3.99004579	0.598311858751281
0.276	1.4845601	3.99004698	0.598311932431529
0.2760625	1.4814417	3.99000812	0.598312006044133
0.276125	1.4759238	3.98989606	0.598312079502109
0.2761875	1.4691147	3.98974013	0.598312152686478
0.27625	1.4607588	3.98952317	0.598312225533214
0.2763125	1.4514648	3.98928571	0.598312297965619
0.276375	1.4414643	3.9889946	0.598312369937177
0.2764375	1.4304894	3.98870707	0.598312441412855
0.2765	1.4204037	3.98843908	0.598312512344338
0.2765625	1.4098674	3.98815179	0.598312582775717
0.276625	1.4003663	3.98788619	0.598312652684648
0.2766875	1.3913526	3.98760843	0.598312722122463
0.27675	1.3835812	3.98737955	0.598312791113329
0.2768125	1.3762605	3.98715162	0.598312859718847
0.276875	1.3713517	3.98698974	0.598312927961365
0.2769375	1.3673929	3.98684835	0.598312995960477
0.277	1.3649446	3.98675585	0.598313063763291
0.2770625	1.3638239	3.98669863	0.598313131444704
0.277125	1.3645183	3.9867034	0.598313199070547
0.2771875	1.3671737	3.98674965	0.598313266730822
0.27725	1.3705842	3.98683739	0.598313334522766
